track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
HUMBLE.,Kendrick Lamar,7,745wm87LGZxRYeyGM0z96J,HUMBLE.,2017-03-31,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.907,0.591,1,-7.507,0,0.105,0.000359,2.81e-05,0.0897,0.418,149.992,177604.0,0
Blessings,Big Sean,66,1j2x7FJXTgUT0X5hZ8TDXE,Dark Sky Paradise,2015-02-24,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.79,0.621,1,-7.634,1,0.275,0.33,0.0,0.122,0.15,118.896,252040.0,1
Halftime,Young Thug,56,0BsMZIueWsJLWng8A7sE8e,Barter 6,2015-04-16,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.71,0.486,11,-6.221,0,0.251,0.0641,0.0,0.112,0.17,133.284,226733.0,0
"Right Now (feat. Future, Fabolous & Jadakiss) - Remix",Uncle Murda,27,2cBRgh9adWyspPPkGnqD1M,"Right Now (Remix) (feat. Future, Fabolous & Jadakiss)",2016-04-14,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.808,0.328,1,-10.068,1,0.46,0.274,0.0,0.12,0.136,140.114,224418.0,1
Makaveli,DJ Max Star,0,3K7aL8c97HlMm8te8ZaRsT,My Color It Is My Strength.3,2016-12-05,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.419,0.625,10,-8.785,0,0.0891,0.0293,1.17e-05,0.348,0.235,141.731,294478.0,2
Buddha,G-Eazy,44,3fPVpa5c6VFluIWqn176sV,Step Brothers,2017-04-11,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.745,0.543,4,-9.019,1,0.358,0.341,0.0,0.175,0.417,120.1,193227.0,1
Old English,Young Thug,2,1uxU3gVbnwKwDlcY3FV8QJ,Old English,2014-07-01,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.809,0.801,1,-5.461,1,0.407,0.0408,0.0,0.353,0.744,81.94,201960.0,1
Waverunners,dopeSMOOTHIES,0,6u6Lg2sJtvgz2N4WXb6X0F,Waverunner,2017-03-30,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.934,0.359,9,-10.569,0,0.37,0.488,8.29e-05,0.567,0.429,120.002,174940.0,0
Psycho,A$AP Ferg,46,2h5LDCGJCWUyaoEXQZHky6,ALWAYS STRIVE AND PROSPER,2016-06-22,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.543,0.727,0,-4.78,1,0.299,0.0966,0.0,0.419,0.207,166.006,178560.0,2
That's Not Me,Skepta,3,2yegc4SUhhXxUXUavLHUqL,Konnichiwa,2016-05-06,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.827,0.854,0,-3.43,1,0.238,0.334,0.0,0.073,0.869,139.089,185968.0,1
XXX. FEAT. U2.,Kendrick Lamar,67,4eLPsYPBmXABThSJ821sqY,DAMN.,2017-04-14,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.568,0.619,1,-6.899,1,0.414,0.138,1.67e-06,0.11,0.293,170.115,254200.0,2
SippinTeaInYoHood,XXXTENTACION,0,62qvErQpRTZtOeM7IBtNBD,SippinTeaInYoHood,2017-04-13,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.663,0.872,9,-4.984,1,0.246,0.0945,0.000427,0.312,0.48,146.004,174839.0,1
ELEMENT.,Kendrick Lamar,72,4eLPsYPBmXABThSJ821sqY,DAMN.,2017-04-14,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,208733.0,0
Both (feat. Drake & Lil Wayne) - Remix,Gucci Mane,0,3i43zqPstWZNMpKKkaCckI,Both (feat. Drake & Lil Wayne) [Remix],2017-04-14,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.834,0.493,5,-6.567,0,0.128,0.0606,7.95e-05,0.0666,0.28,140.007,252017.0,0
Glen Coco,Chynna,30,1wg336Ae1avR911xTBa79C,Glen Coco,2014-07-25,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.841,0.629,2,-10.379,1,0.274,0.781,0.0,0.116,0.674,119.047,232777.0,1
"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",Young Thug,57,4RTL2dk2qeQL5Udhatt73n,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",2017-03-23,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.631,0.732,1,-4.706,1,0.203,0.0304,0.0,0.261,0.549,151.779,231659.0,1
Running Back (feat. Lil Wayne),Wale,1,5Yr7EgjNqiqcrAmtkk3C72,Running Back (feat. Lil Wayne),2017-01-20,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.792,0.675,2,-4.526,1,0.093,0.0722,0.0,0.143,0.11,127.076,215440.0,2
Fish N Grits (feat. Travis Scott),Wale,0,6hJjgWSnIBmRhLcq2LbR5u,Fish N Grits (feat. Travis Scott),2017-04-06,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.889,0.534,4,-6.788,0,0.133,0.0379,0.0,0.105,0.209,134.986,176504.0,0
Sacrifices,Drake,1,7Ix0FS4f1lK42C3rix5rHg,More Life,2017-03-18,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.903,0.439,8,-11.813,1,0.397,0.0407,0.0,0.138,0.532,139.112,307593.0,1
Kush Ups (feat. Wiz Khalifa),Snoop Dogg,42,0TDrWBqGYPnJEd3DZpNnIx,COOLAID,2016-07-01,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.599,0.858,1,-2.848,1,0.0794,0.0163,0.0,0.297,0.61,149.448,237040.0,2
In The Nights,Damion,0,6dRVF4CY3I87wwxZfdfxtn,Good Vibes,2017-02-23,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.803,0.636,10,-6.004,1,0.307,0.107,0.0,0.0903,0.324,140.006,219840.0,1
Deja Vu,J. Cole,70,3CCnGldVQ90c26aFATC1PW,4 Your Eyez Only,2016-12-09,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,264747.0,2
Smartphone,2 Chainz,35,65QrO5TXNzHCVcfTpmWjrp,Smartphone,2017-03-09,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.895,0.564,7,-7.261,1,0.502,0.734,1.25e-06,0.718,0.366,129.97,251693.0,1
Still,Brodinski,8,02wYlKnvxHqwR5m5X3wVQG,Brain Disorder - EP,2017-04-07,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.861,0.582,2,-9.64,0,0.326,0.41,9.42e-05,0.108,0.728,124.026,201297.0,0
No Target,Brodinski,32,0kSoc58QK1UBCq6h8DuW9v,The Sour Patch Kid,2017-03-03,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.811,0.605,5,-8.942,1,0.128,0.0998,9.09e-05,0.108,0.189,128.042,198757.0,1
Kill Jill,Big Boi,1,71tBINhopdR5mLZuLWmmje,Kill Jill,2017,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.771,0.527,7,-6.798,0,0.232,0.205,0.0,0.0978,0.113,139.934,266857.0,0
Wrong,A$AP Mob,51,3IT2LbuYGJsnL3LNgSHUOm,Wrong,2017-04-28,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.734,0.743,9,-5.671,0,0.083,0.563,0.000378,0.0751,0.332,116.07,182365.0,0
5071,Blvck O,20,1JwTyiyRRJfOJJ9B6guu5W,5071,2017-04-24,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.734,0.543,1,-6.375,1,0.345,0.312,4.03e-06,0.0862,0.0417,122.029,228197.0,2
XXX,WELL$,24,66S2DkLxUaWaWuuhcyCCoj,The Way I'm Living Makes My Mom Nervous,2016-10-21,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.751,0.64,2,-9.721,1,0.225,0.114,0.0,0.0955,0.252,119.98,214015.0,1
Y'all Ain't Ready (feat. 2 Chainz),Mike WiLL Made-It,34,0jqcY0azNzkluuC8hxNGlw,Ransom 2,2017-03-24,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.759,0.705,1,-5.21,1,0.223,0.00806,0.0,0.889,0.15,140.048,222657.0,2
Razzle Dazzle (feat. Future),Mike WiLL Made-It,39,0jqcY0azNzkluuC8hxNGlw,Ransom 2,2017-03-24,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.769,0.603,1,-5.815,1,0.088,0.177,0.0,0.172,0.255,120.051,216041.0,1
"Gucci On My (feat. 21 Savage, YG & Migos)",Mike WiLL Made-It,60,0jqcY0azNzkluuC8hxNGlw,Ransom 2,2017-03-24,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.934,0.359,1,-5.133,1,0.23,0.173,8.11e-06,0.152,0.0886,140.004,274847.0,1
"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",Mike WiLL Made-It,62,0jqcY0azNzkluuC8hxNGlw,Ransom 2,2017-03-24,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.741,0.562,4,-5.474,0,0.165,0.172,0.0,0.0751,0.292,180.068,240926.0,0
Lookin,Playboi Carti,61,4rJgzzfFHAVFhCSt2P4I3j,Playboi Carti,2017-04-14,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.827,0.57,0,-8.22,1,0.365,0.0457,0.0,0.148,0.412,148.119,183552.0,1
New Choppa,Playboi Carti,65,4rJgzzfFHAVFhCSt2P4I3j,Playboi Carti,2017-04-14,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.772,0.605,0,-4.223,0,0.0579,0.174,0.0,0.329,0.425,128.162,126043.0,0
Eyes Closed,Tyga,0,0FQHufTSAGY4D152UZre1N,Eyes Closed,2017-05-05,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.889,0.628,3,-8.735,0,0.343,0.0892,0.000148,0.118,0.541,150.05,225600.0,0
Draco,Future,9,4YtTX4GPvBvewbJvBfXCS2,FUTURE,2017-08-04,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.804,0.456,8,-7.44,1,0.0468,0.000668,0.0,0.31,0.165,130.014,225135.0,2
Get Mine,Bryson Tiller,52,69Hh6cICpfig9bfP8TBgNQ,Get Mine,2017-05-10,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.646,0.534,1,-7.644,1,0.418,0.0578,0.0,0.12,0.427,99.987,213657.0,1
Outlet,Desiigner,63,6zxeL0GqKqGW1rowRUXedZ,Outlet,2017-02-09,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.65,0.801,8,-2.178,1,0.0694,0.117,0.000231,0.347,0.356,124.123,268813.0,2
Wake + Bake,Machine Gun Kelly,42,3yWRq9Dd2UO5xyqxTjLDmp,bloom,2017-05-12,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.341,0.518,9,-5.012,0,0.07,0.000673,0.00716,0.745,0.0901,52.538,183760.0,2
Glorious,Belly,37,0YebxLMAhlC2A63HiKH5Rc,Glorious,2017-04-07,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.849,0.499,9,-6.654,0,0.0497,0.289,1.91e-06,0.0854,0.654,119.998,195360.0,0
What in XXXTarnation,XXXTENTACION,63,0E9YcziOVcyc2VNev1kWg7,What in XXXTarnation,2017-04-20,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.853,0.591,7,-5.583,1,0.179,0.174,0.0,0.0993,0.433,119.088,164598.0,1
America,Logic,51,1HiN2YXZcc3EjmVZ4WjfBk,Everybody,2017-05-05,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.839,0.888,1,-4.181,1,0.116,0.13,0.000376,0.116,0.6,115.005,331347.0,1
Killing Spree,Logic,56,1HiN2YXZcc3EjmVZ4WjfBk,Everybody,2017-05-05,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.856,0.758,1,-5.783,0,0.227,0.0304,0.0,0.105,0.18,124.073,206613.0,0
Gospel,Rich Brian,7,79M1nv9rYaZvyt1GmyDAEa,Gospel,2017-05-12,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.681,0.659,9,-6.405,1,0.268,0.000856,8.17e-06,0.11,0.225,156.004,173294.0,2
Mask Off - Remix,Future,68,0HO6tgtGKAZTGGC7nk8dYQ,Mask Off (Remix),2017-05-23,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.727,0.431,2,-12.007,1,0.395,0.0111,0.0166,0.506,0.223,150.005,257987.0,1
Peek A Boo,Lil Yachty,52,6upTR3RFKR7K20OnHRXDkL,Teenage Emotions,2017-05-26,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.957,0.588,1,-6.984,1,0.295,0.0612,0.0,0.0962,0.298,127.055,246325.0,1
RAF,A$AP Mob,65,25qGbr8e0Mxv2GfyRJHoXq,RAF,2017-05-22,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.848,0.663,8,-5.606,0,0.245,0.523,0.0,0.108,0.333,133.993,255413.0,0
Run to the Money,D'african,16,70OnPDXfKOhOcfSEhJjR64,The Heartbreak Cure,2017-05-19,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.669,0.539,5,-6.332,0,0.0329,0.0163,0.00154,0.192,0.0834,125.035,138199.0,2
Top Lookin Down,Yo Gotti,0,417srJuhW0MnSIC4htbJ10,Top Lookin Down,2017-05-17,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.707,0.697,1,-2.471,1,0.205,0.0183,0.0,0.131,0.399,162.239,221983.0,2
Eject,CHRIS YONGE,35,1EWMR2mbl7UUP6YYUGkLem,Eject,2017-03-07,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.731,0.478,9,-13.217,0,0.136,0.792,0.000559,0.0986,0.128,110.104,251182.0,0
Selfish - Shlohmo Remix,PnB Rock,43,2jqcbfQFaP9Z1rCSfsBGv5,Selfish (Shlohmo Remix),2017-06-09,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.565,0.639,4,-6.691,1,0.049,0.148,0.0,0.105,0.156,101.841,264303.0,2
Consuela,Belly,48,4o2VY9DG4nLO3RXQkfi3UP,Inzombia,2016-11-11,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.78,0.527,8,-6.937,1,0.0402,0.0206,0.00376,0.118,0.197,112.03,226187.0,2
Turn Me Down,GASHI,0,4K560n1IUuEzbqWH4OCCeU,Turn Me Down,2017-06-08,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.735,0.82,0,-6.402,0,0.0331,0.00834,0.0,0.0954,0.518,134.889,177003.0,0
Boss,Lil Pump,52,1YzuWKbOe80UJfGYCFXTIm,Boss,2017-06-06,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.803,0.789,10,-3.434,0,0.0383,0.0304,0.0,0.378,0.647,119.999,106021.0,0
To the Max,DJ Khaled,0,0b3PcO36bRbF9XWJG698aP,To the Max,2017-06-05,114,3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.461,0.812,10,-5.776,0,0.241,0.0184,0.000375,0.21,0.72,159.869,193902.0,0
I'm Your DJ,Miami Bass Tracks,14,6aGlPSBYUPAzZWGeLM442s,"Miami Bass Tracks, Vol. 2",2013-10-19,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.793,0.607,2,-11.183,1,0.05,0.00133,0.554,0.376,0.302,130.016,317778.0,2
Let Me Clear My Throat - Old School Reunion Remix '96,DJ Kool,52,1Ezs8SlccViPDEQY55BO50,Let Me Clear My Throat,1996-01-01,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.697,0.901,7,-7.154,1,0.259,0.169,0.0,0.356,0.535,103.145,290160.0,1
Brand New Funk,DJ Jazzy Jeff & The Fresh Prince,40,0OknOYGLQkW3Y29gpqmYrD,"He's The DJ, I'm The Rapper",1988-03-29,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.88,0.556,1,-15.463,1,0.256,0.00353,0.0,0.0474,0.396,98.126,245293.0,1
Hype,Kid 'N Play,23,1XN7cuhq8ZIvWsUUZ9xDzR,2 Hype,1988,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.902,0.352,9,-15.897,0,0.0912,0.00185,0.0,0.0867,0.695,134.417,239400.0,0
Feel The Bass Again,DJ Magic Mike,26,4YhaiCziaTe6zEUtC9aQVV,Bass is the Name of the Game,1990,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.662,0.288,3,-17.346,0,0.0456,0.01,0.931,0.179,0.544,150.279,313040.0,3
Drop the Bass Beats,Miami Bass Tracks,13,4JiUJc6yFzKDqcN9xbB5ps,"Miami Bass Tracks, Vol. 4",2016-06-13,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.784,0.429,4,-12.693,0,0.0666,0.00723,0.939,0.0966,0.114,135.029,304250.0,3
Hear Me Bumpin,Miami Bass Tracks,14,6aGlPSBYUPAzZWGeLM442s,"Miami Bass Tracks, Vol. 2",2013-10-19,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.79,0.621,8,-13.267,0,0.0808,0.00323,0.545,0.163,0.246,149.964,190111.0,3
Rollin' With Kid 'N Play,Kid 'N Play,43,1XN7cuhq8ZIvWsUUZ9xDzR,2 Hype,1988,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.761,0.727,1,-12.655,1,0.133,0.0362,0.00498,0.0461,0.739,103.013,243800.0,1
I Got Dat Feelin' - Live,DJ Kool,26,1Ezs8SlccViPDEQY55BO50,Let Me Clear My Throat,1996-01-01,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.809,0.789,6,-6.994,0,0.081,0.061,0.00309,0.679,0.533,92.999,405493.0,0
Bass Style,Miami Bass Tracks,16,6zekrj87ufrVNXn6IhXQsy,Miami Bass Tracks,2013-02-01,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.773,0.575,2,-12.51,1,0.0433,0.000446,0.87,0.0545,0.127,132.014,315481.0,3
High Sidin',N2DEEP,17,2SxC7M1ukLOp8DtYqM2ZAS,24-7-365,1994,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.679,0.558,1,-7.975,1,0.0577,0.00163,0.000738,0.157,0.293,187.942,296867.0,2
Ambitionz Az A Ridah,2Pac,77,4CzT5ueFBRpbILw34HQYxi,All Eyez On Me,1996-02-13,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,278387.0,1
Pimpin' Lyrics,Ron C,6,5AmiZZTOYlbYMpIa9c35wZ,Back On The Street,1992,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.865,0.401,5,-12.873,1,0.376,0.00666,2.63e-05,0.105,0.433,161.844,255293.0,1
Wanna Be A Baller,Lil' Troy,63,2czjXveZPf9X2dutQGlh2r,Sittin' Fat Down South,1998,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.871,0.648,10,-7.825,0,0.278,0.264,0.0,0.2,0.628,92.301,355067.0,0
Paid In Full,Eric B. & Rakim,51,3miZDfDnP7SmOXAJXWdFmz,Paid In Full,1987,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.878,0.851,7,-8.971,1,0.232,0.00228,0.00125,0.0509,0.404,99.014,228667.0,1
Dopeman - Remix,N.W.A.,50,0Y7qkJVZ06tS2GUCDptzyW,Straight Outta Compton,1988-08-08,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.819,0.57,7,-9.313,1,0.374,0.00267,0.0,0.0692,0.694,176.241,320172.0,1
Damn It Feels Good to Be a Gangsta - Mixtape Version,Geto Boys,35,3PKLZ6s9c6anUOmNTJbmnK,The Best of the Geto Boys,2013-06-17,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.767,0.943,1,-2.455,1,0.173,0.0552,0.0352,0.0973,0.642,89.446,193240.0,1
Jus Lyke Compton,DJ Quik,45,7lN48pcvMxO3MpwTEdKaEW,Way 2 Fonky,1992,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.805,0.566,7,-12.604,1,0.177,0.055,0.0,0.582,0.658,94.65,251373.0,1
Same Song - Edit Version,Digital Underground,48,6TOnlk3Wg2oEJvL4RkW4pt,Rhino Hi-Five: Digital Underground,2005-06-19,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.813,0.687,1,-10.178,1,0.152,0.0562,0.0,0.113,0.733,103.196,237533.0,1
My Bass Hits Harder,Power Supply,11,5ZUUNhmb3U0yx75nJx6NXX,More Bass-More Boom-More Bottom,2009-10-15,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.83,0.591,11,-15.514,0,0.236,0.0767,0.00139,0.388,0.331,112.324,239093.0,0
Down Low ( Remix),Freak Nasty,25,1GhAOnM5w80tS3ttYTjTLZ,Freak Nasty World,2006-02-16,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.83,0.651,9,-9.577,0,0.217,0.000743,0.0327,0.174,0.565,135.283,263640.0,0
King Of The Hill,Westside Connection,42,5VCY0uIkkoaaji9ciCLS0D,Bow Down,1996-01-01,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.886,0.824,7,-8.803,1,0.295,0.0128,0.0,0.106,0.64,93.003,257493.0,1
Supersonic,J.J. Fad,47,0iYRcCHvNapsAaN15ChZOH,Supersonic The Album,1988,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.825,0.391,7,-15.962,1,0.202,0.000374,0.00188,0.0608,0.396,132.104,232307.0,1
Sally (That Girl),Gucci Crew II,41,7vgjAhvZdICrlTnSjOMNDp,Rap Rarities,2017-01-30,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.954,0.465,4,-10.237,1,0.244,0.000881,1.13e-06,0.264,0.658,130.018,241360.0,1
Shake Whatcha Mama Gave Ya',Poison Clan,35,16WlDDfU5Z45u0ikrHzijM,Poisonous Mentality,1992-03-18,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.789,0.753,11,-11.275,0,0.274,0.00132,5.71e-06,0.924,0.622,135.65,204573.0,0
Jump,Kris Kross,66,5bGumbB29JBPlv4ECVURka,Totally Krossed Out,1992-03-17,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,195107.0,1
Real Muthaphuckkin' G's,Eazy-E,69,63e4jpPrJzjGsTxM4QOOFb,Gangsta Memorial,2007-01-01,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.724,0.853,11,-3.895,0,0.283,0.0164,0.0,0.65,0.775,170.51,332733.0,0
Straight Outta Compton,N.W.A.,70,0Y7qkJVZ06tS2GUCDptzyW,Straight Outta Compton,1988-08-08,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.834,0.878,8,-9.484,1,0.15,0.0461,0.0,0.334,0.418,102.848,258688.0,1
No Vaseline,Ice Cube,66,4k5sb7GI0J55nMSyIHJsXg,Death Certificate (25th Anniversary Edition),2017-06-09,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.777,0.957,11,-3.201,0,0.318,0.18,0.0,0.296,0.543,105.755,313053.0,0
Boyz-N-The-Hood,Eazy-E,64,5fPat8IjkbKuwk27MTQIWy,N.W.A. And The Posse,1987-01-01,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.785,0.479,3,-10.247,1,0.362,0.0417,3.5e-05,0.334,0.727,87.691,339893.0,1
All Eyez On Me,2Pac,75,4CzT5ueFBRpbILw34HQYxi,All Eyez On Me,1996-02-13,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.873,0.719,1,-5.948,1,0.248,0.03,0.0,0.333,0.858,93.281,307773.0,1
How Long Will They Mourn Me?,Thug Life,52,29STRG7wIt5L41sGuCMeyJ,Thug Life: Volume 1,1994-01-01,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.81,0.613,1,-7.503,1,0.113,0.0624,0.0,0.353,0.45,87.042,232947.0,1
Murder Was The Case (Death After Visualizing Eternity) (feat. Dat Nigga Daz),Snoop Dogg,58,7f9KDGqY7X2VLBM5aA66KM,Doggystyle,1993,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.47,0.83,9,-5.35,1,0.115,0.00474,0.0,0.339,0.587,90.967,218187.0,2
"Ain't No Fun (If the Homies Cant Have None) (feat. Nate Dogg, Warren G & Kurupt)",Snoop Dogg,63,7f9KDGqY7X2VLBM5aA66KM,Doggystyle,1993,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.84,0.798,8,-5.079,1,0.0699,0.045,4.32e-05,0.172,0.695,100.175,246347.0,1
Let's Play House,Tha Dogg Pound,52,7l1KUvadF1rcUXRhviJXXD,Dogg Food,1995,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.822,0.702,10,-4.759,0,0.0755,0.0919,0.00559,0.191,0.804,91.37,204440.0,0
Tonite,DJ Quik,53,6qzvk2A6wQpy1f69hrWj3B,Quik Is The Name,1991,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.965,0.449,0,-15.225,1,0.237,0.0502,1.17e-06,0.267,0.722,105.392,323267.0,1
"New York, New York",Tha Dogg Pound,55,7l1KUvadF1rcUXRhviJXXD,Dogg Food,1995,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.827,0.532,2,-4.775,1,0.302,0.0219,2.91e-05,0.127,0.694,87.257,290440.0,1
Dollaz + Sense,DJ Quik,53,2b0TUn2yyN7BH7LzoqYIRe,Safe + Sound,1995,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.833,0.64,10,-5.674,0,0.219,0.0184,0.0,0.102,0.465,99.284,352907.0,0
Backyard Boogie,Mack 10,53,0i7KKsfzuGq5Awx5CBfxRH,Based On A True Story,1997-01-01,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.853,0.603,1,-7.85,1,0.226,0.14,0.0,0.0783,0.546,95.936,259181.0,1
Playaz Club,Rappin' 4-Tay,52,1VUlxoPvDA8PfUDHTic793,Don't Fight The Feelin',1994-01-01,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.868,0.372,4,-12.704,0,0.177,0.0103,0.00455,0.076,0.666,99.965,266333.0,0
Pimp Of The Year,Dru Down,48,1ROtodYSqQpGTr4Z99Vq6P,Explicit Game,1994-09-06,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.931,0.513,2,-4.655,1,0.263,0.108,0.000435,0.272,0.3,101.064,254093.0,1
Can You Feel Me,Dru Down,41,6nt2Uzox9ZAWjyPvHLcuwS,Can You Feel Me,1996-08-06,68,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.804,0.731,6,-7.36,0,0.225,0.00379,0.0,0.084,0.451,89.139,252493.0,0
